company_name,url,job_name,city,salary,experience,company_area,company_size,description
神州细胞工程有限公司,https://www.liepin.com/job/1927903377.shtml,数据分析经理,北京,15000-30000,5-10年,制药/生物工程,500-999人,岗位职责:1.整理分析外部医药行业数据，并定期撰写报告2.结合内部销售数据协助市场销售部进行销售指标的制订、分解及销售指标达成情况跟进；3.建立客户管理系统等专业工具，对原始数据及销售行为进行综合分析和评估；4.参与业务团队奖金考核指标设定及核算；5.制定市场调研方案深入了解客户需求任职资格:1.大学本科及以上学历，专业不限；2.5年以上医疗行业销售绩效或数据分析工作经验；3.具有非常强的业务分析能力、熟练使用各种数据分析工具；4.具有丰富的跨部门合作经验，善于沟通和跨部门合作；
多加网络科技(北京)有限公司,https://www.liepin.com/job/1927634067.shtml,数据分析师,北京,10000-15000,经验不限,,50-99人,岗位职责：1、公司业务、产品线数据、日常经营数据的整理和分析。2、制定并根据需求整理数据做出相应报表。3、保证数据的准确性。4、数据报表分析工作5、数据平台的需求编写工作。6、业务报表的对外输出工作。7、程序数据报表的整理工作。8、深入理解业务，通过数据分析为业务团队提供数据支持；任职要求：1、本科以上学历，计算机、数学、统计等专业毕业；2、3年以上数据管理分析工作；3、精通SQL语句、精通关系型数据库操作如：MYSQL，SQLSERVER；4、熟练EXCEL各类函数、PPT等办公软件；5、对数据敏感、有较强的逻辑思维能力和独立专项分析能力；6、具有良好的沟通能力，能清晰表达自己见解；7、具备较强的团队合作意识、有主动学习的能力。具有金融行业工作者优先。
枞树(北京)科技有限公司,https://www.liepin.com/job/1927123681.shtml,高级数据分析师 (广告业务）,北京,15000-25000,3-5年,,100-499人,岗位职责：1.负责平台广告数据分析，根据业务情况完成专项数据分析并形成数据分析报告；2.建立监控模型，实时监控平台广告核心数据；3.通过对广告运营的数据分析解决业务问题和痛点，对产品方向等提供决策支持；4.支持商业化策略工作，为行业研究提供数据支持、分析报告建议、问题解决方案。任职要求：1.本科及以上学历，3年以上数据分析经验，数据化运营经验，互联网广告等相关经验；2.精通数据工具，有丰富的数据挖掘，信息采集整理，分析能力，能够提炼核心结果；3.跨部门协作能力强，具有很好的资源整合能力，逻辑思维及学习能力强；
bestseller,https://www.liepin.com/job/1927134517.shtml,渠道数据分析专员,北京,8000-10000,1-3年,食品/饮料/烟酒/日化,10000人以上,职位描述：1.日常对接品牌线上渠道的各项数据需求，输出数据报表和数据播报；2.能根据实际业务，独立进行专项数据分析，分析项目的运营状况，并形成数据分析报告4.通过对项目的数据理解，参与活动策划、日常运营等相关工作。5.负责项目计划的进行，能够跨部门沟通协调，顺利推进整体项目进程；6.与数据及策略部门对接运营数据；不断完善数据体系任职资格：1．大学本科以上学历，工作严谨，执行力强2．熟练使用EXCEL常用函数和透视表，具有数据呈现能力3．优秀的沟通能力和快速学习能力4．有3年以上数据分析、销售运营、销售支持、咨询等相关岗位工作经验者优先5．具备互联网相关工作经验者优先
车好多集团,https://www.liepin.com/job/1927437601.shtml,业务数据分析,北京,面议,3-5年,,10000人以上,职位详情：1.追踪分析产品，策略，项目执行，对大型活动的回顾，使用效果进行专项分析并提出优化建议，形成车务策略银行；2.通过业务现状，数据分析找到当下业务问题，及时形成策略，对应改善方案；3.专题性的问题，通过多种调研方式，深入理解分析诉求，搭建对应的分析模型，给出系统分析结果，并整理车务策略银行。任职要求：1、会Sql语句，有较好的文字/数据/图表呈现能力；2、有数学，统计学，或者经济金融财务相关专业，本科及以上学历；3、有要性，细致认真，能承受较大的工作压力，热爱并能专注于数据分析工作。
LALABOBO,https://www.liepin.com/job/1926914421.shtml,数据分析经理,北京,20000-40000,5-10年,服装服饰/纺织/皮革,1000-2000人,职责描述：1、负责公司品牌零售业务相关数据指标的监测、数据汇总、整合、分析，并结合品牌、竞争对手、行业数据分析，建立相关的数据模型，为公司的战略决策服务；2、整合内外部数据，利用各种数据工具，搭建和完善数据分析体系及内外数据收集；3、根据运营需要，针对用户、销售、推广等数据定期输出日报/周报/月报；4、支持并指导业务部门开展店铺运营诊断分析，对业务数据进行挖掘及提炼，找出核心问题，并向运营团队提出优化建议及解决方案；5、负责用户行为分析等数据商业价值挖掘工作；6、负责对竞品进行调研及数据分析，对自身产品、零售业务进行改善。任职要求：1、本科及以上学历，统计学、数学等相关专业；2、6年以上零售、快消等行业数据分析和数据洞察等相关经验；3、对数据敏感，具备优秀的信息整合、数据处理和分析能力，并能形成清晰的业务观点和前瞻判断；4、熟练使用Office办公软件，熟练掌握EXCEL、SAS、Spss等数据分析工具，且对行业中的新兴数据分析、数据展现工具有探索研究精神；5、善于人际沟通，踏实、激情、上进，逻辑思维严谨，具备较强学习能力、组织协调能力、跨团队沟通能力和团队合作精神，良好的职业道德，强烈的责任心及团队奉献精神；6、具备的强烈的目标导向，能独立工作及有较强的文字表达能力，抗压能力强。
明略科技集团,https://www.liepin.com/job/1926834593.shtml,北京-OMI-高级数据分析师,北京,6000-8000,1-3年,,2000-5000人,职责描述：◆职位描述1.熟练使用秒针系统相关软件进行广告监测，提取相关数据并制作报告；2.分析数据并对数据进行多角度挖掘，为客户提供数据层面的策略指导；3.负责客户的定制化需求，提供相关数据支持，满足客户的潜在及延展性需要；4.与客户及相关执行人员的协调沟通，保证监测活动数据的准确及有效达成；任职要求：◆职位要求1.对数字敏感，踏实，重视细节，逻辑能力与学习能力强；2.具有团队协作精神，协调能力强，能在压力下保证工作效率；3.善于从数据中发现规律，有一定的总结概括能力，具备较强的沟通与表达能力；4.熟练使用Excel、PowerPoint、Word等办公软件，对Flash软件有一定的了解；5.有广告公司数字营销工作背景优先，无相关经验但认为自己能够胜任这份工作的，同样欢迎。
朴新教育,https://www.liepin.com/job/1926661289.shtml,数据分析专员/主管,北京,10000-15000,1-3年,教育/培训/学术/科研/院校,10000人以上,岗位职责:1.配合公司提取需要的数据，对多种数据源进行组合分析、挖掘和建模，提交有效的分析报告;2.主动发现值得关注的数据现象并向相关部门汇报；3.对各类数据进行验证核对，确保数据的准确性、有效性；4.协调相关部门实施关键数据的记录，进行日常数据的汇总保存；5.各类业务周期性报表制作、专项报表制作。任职资格:1.高度认同朴新教育科技集团的企业文化，遵纪守法，诚实可信；2.从事相关工作2年及以上，擅长信息处理和数据分析，对数字敏感；3.统计学、数学、计算机等相关专业；4.能熟练运用Excel、SQL，精通各类数据分析与图表简报制作工具，文笔好；5.有强大的逻辑分析能力和统计能力；较强的沟通协调能力、自我学习能力、解决问题能力；6.条理清晰、思维敏捷、领悟力强、认真、严谨、负责。
中荷人寿保险有限公司北京分公司,https://www.liepin.com/job/1926219133.shtml,大数据分析岗,北京,面议,3-5年,保险,100-499人,职责描述：1、通过数据挖掘进行产品分析，制定用户运营策略并推进执行，持续提升产品用户活跃度2、建立有效的用户激励制度和厂长体系；3、根据用户行为、季节热点、大促等制定长期的有效营销计划，推动和迭代，形成流程化的运营策略；4、对业务指标负责，定期分析业务数据和流量，根据渠道用户特点，制定营销方案，稳定并提升核心用户群加之贡献。任职要求：1、三年以上的相关工作经验2、数学、统计、计算机、经济学等相关专业硕士及以上学历，深刻理解并熟练掌握业务分析方法3、对数据驱动业务有深入的了解，对数据与业务方面有足够的敏感性，有较强的逻辑分析能力和独立思考能力4、具备良好的沟通能力、团队合作精神及康业能力，能独立高效完成分析项目
美团点评,https://www.liepin.com/job/1926203855.shtml,服务体验部-高级数据分析师,北京,17000-30000,5-10年,,10000人以上,职责描述：●依托业务流程关键节点，梳理核心指标并逐层拆解，建立指标分析体系，明确分析维度；●通过日常数据指标监控，发现问题并给予优化建议；●挖掘业务机会，预警潜在风险，完成分析报告并及时输出，为管理层提供决策支持及建议；●针对业务，通过深度分析进行数据价值挖掘，提供业务策略支持；●配合各业务部门项目，给予数据支持，从多种数据源组合数据进行深度诊断分析，完成业务专题分析，输出核心业务报告。任职要求：●统招本科及以上学历，5年以上互联网行业商业分析、数据分析工作经验；●优秀的数据分析能力及结构化思维，敏锐的数据洞察力；●具备良好的沟通协调能力，学习能力，成就驱动，具有团队合作精神，诚实正直；●熟练掌握常见数据分析工具，具备复杂数据提炼和呈现能力，掌握撰写数据分析报告技能。
bestseller,https://www.liepin.com/job/1925486939.shtml,数据分析师（新零售业务）,北京,面议,经验不限,食品/饮料/烟酒/日化,10000人以上,职位描述：1、负责零售业务相关数据指标的监测、整理分析，独立编写分析报告，并提出改善建议；2、根据运营需要，针对用户、销售、推广等数据定期输出日报/周报/月报；3、对接BI部门，处理分析各项目数据，并形成可视化报表，参与实施、推进项目达成验收；4、负责用户行为分析等数据商业价值挖掘工作；5、负责对品牌CRM数据、营销数据的整合，洞察品牌会员在全渠道的行为，定期提供各个维度的消费者画像分析报告，并根据报告结果给予业务部门消费者洞察；6、大型整合营销活动基于人、货、场（线下门店、线上小程序）数据跟踪与效果分析；7、支持部门对业务数据进行挖掘，找出核心问题，并提出关键举措，推动业绩增长及业务能力的提升。任职资格：1、计算机科学与技术、统计学、数学、数据科学、财务会计等本科及以上学历；2、1年以上BI项目及数据分析工作经验，有服装零售行业数据分析和数据洞察的技术支持经验优先；3、熟练使用Office，尤其Excel等办公软件，熟悉SQL、RPython等数据分析工具优先；4、具有较强结构化思维、逻辑思维能力，对数据敏感，具备优秀的信息整合和分析能力，并能形成清晰的业务观点和前瞻判断；5、对新零售业务有强烈的兴趣，期望通过数据驱动，带来一线团队业绩增长，实现自身价值；6、良好的跨团队沟通能力，强烈的目标导向，抗压能力强。
北京美住必成科技有限公司,https://www.liepin.com/job/1925770507.shtml,数据分析经理,北京,15000-30000,5-10年,,1000-2000人,岗位职责：1、深入了解业务，构建业务指标体系，日常数据整理、统计处理、报表的维护；2、业务相关数据细化分析，针对各项不定期业务需求，能够独立完成专题统计分析，输出专项分析报告，为业务决策提供数据支持；3、及时发现和反馈业务系统中出现的问题，并协助相关人员进行解决；4、持续完善各项业务数据的统计模型，对系统化数据报表提出合理优化建议。任职要求：1、全日制本科及以上学历（统计、数学专业优先）；2、有5年以上的数据分析经验，住宿或酒店行业经验优先考虑；3、了解基本数据处理、分析流程，并熟练使用excel，熟练使用SQL、Hive，了解BI报表开发；4、具备良好的逻辑思维能力、快速学习能力、团队合作的能力和跨部门沟通能力；5、为人正直，积极主动，能够独当一面。
新华三集团,https://www.liepin.com/job/1925011927.shtml,财务系统支持及数据分析,北京,面议,3-5年,通信(设备/运营/增值),10000人以上,职责描述：1、熟练使用MicroSoft工具，利用Excel和VBA对数据进行整合，整理数据分析报告；2、熟练搭建数据库，针对财务部门数据进行统一建立、管理和优化；3、熟练使用Tableau系统，具备SQL语句开发和优化能力；4、熟悉基本财务流程和财务基本理论知识，能看懂财务报表，保证财务数据分析系统的准确性。任职要求1、本科及以上学历，信息工程，数学，计算机，统计学相关行业优先；2、5年以上数据分析工具开发经验优先；3、985、211优先4、有财务项目合作经验优先；5、具有良好的团队合作意识和沟通能力，分析判断能力，协调能力，思维缜密，工作耐心细致。6、薪资面议
枞树(北京)科技有限公司,https://www.liepin.com/job/1924893783.shtml,高级数据分析经理（广告业务）,北京,15000-25000,3-5年,,100-499人,岗位职责：1.负责平台广告数据分析，根据业务情况完成专项数据分析并形成数据分析报告；2.建立监控模型，实时监控平台广告核心数据；3.通过对广告运营的数据分析解决业务问题和痛点，对产品方向等提供决策支持；4.支持商业化策略工作，为行业研究提供数据支持、分析报告建议、问题解决方案。任职要求：1.本科及以上学历，3年以上数据分析经验，数据化运营经验，互联网广告等相关经验；2.精通数据工具，有丰富的数据挖掘，信息采集整理，分析能力，能够提炼核心结果；3.跨部门协作能力强，具有很好的资源整合能力，逻辑思维及学习能力强；
爱奇艺,https://www.liepin.com/job/1924208269.shtml,资深数据分析师,北京,20000-40000,5-10年,,5000-10000人,工作内容：1、主动发现数据助力业务的机会，建立合理数据模型与指标体系，商业嗅觉灵敏，善于沟通，能够深入了解业务、挖掘业务问题和痛点。2、对重点模块及业务发展，展开深入研究分析，数据驱动洞察，发现业务新增长机会。3、跟踪现有业务发展态势，结合行业发展和数据分析提供策略建议。通过专题分析为业务决策、运营策略提供数据支持。4、管理数据分析团队，结合工作经验沉淀出合理的工作方法，完成团队任务。任职资格:1、统计、数学、经济等相关专业本科以上学历，具有5年以上互联网数据分析工作经验，视频行业数据分析背景优先。2、熟悉视频行业及财务相关专业词汇，并具有良好的沟通能力。3、较强的成本管理、风险控制和数据分析能力，逻辑清晰。4、较强的excel、PPT使用能力，会SQL、R、SPSS等数据工具优先。5、具有自我驱动力，能够独立开展工作并推动业务发展，具备良好的执行力。6、逻辑思维严谨、性格开朗、工作积极主动，责任心强。温馨提醒：如果7天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。
北京积沙成塔科技有限公司,https://www.liepin.com/job/1924473879.shtml,数据分析师,北京,20000-30000,3-5年,,500-999人,职位描述：1.业务数据指标体系搭建：包含但不限于业务目标设定&拆分、业务过程&结果达成和复盘、薪酬与绩效考核；2.业务数据指标日常监测&分析：包含但不限于业务过程和项目运营指标（日、周、月报分析维度与框架）、业务结果指标（团队总业绩&分团队业绩达成、增速、环比等）；3.业务项目专项分析：包含但不限于所在业务部门内部及协同部门业务专项。岗位要求：1.统招本科以上学历，3年以上工作经验，互联网、O2O行业优先；2.有丰富的大数据处理&分析、市场调研、报告撰写的工作经验，熟练使用相关分析工具，熟悉常见的数据、产品、用户、运营分析方法论；3.有极强的自我驱动力、较强的提炼能力/组织能力/沟通能力与情绪管理能力，乐于分享、合作。加分项：倾向过往经验对接业务团队为销售团队，协助制定过业务策略，有项目管理经验
美团点评,https://www.liepin.com/job/1923131581.shtml,高级数据分析师－运营报告班,北京,15000-25000,经验不限,,10000人以上,工作职责：你要做的：●基于平台业务，搭建多维度的服务数据分析框架，并完成监控和分析工作；●对数据波动进行原因追溯，给出合理解释，并通过适当的方式进行汇报呈现，推动相关团队改善服务体验；●面向与产品功能、客户分析相关的专题性问题，通过多种调研方式，深入了解分析诉求，搭建对应的分析模型，给出有针对性的系统性的解答；●沉淀分析思路，利用工具搭建数据报表或负责建设分析用数据产品应用，推动报表体系和统计体系的改进；●与产品、技术、运营等团队紧密合作，共同达成事业群产品目标；●结合行业数据、业界观点和市场趋势，为长期业务发展方向提供战略层面的意见和建议。期望的你：●大学本科或以上学历；具备扎实的数据统计和数据分析专业知识●5年以上数据分析相关经验，数据敏感，逻辑性强，反应敏捷，掌握一种或多种分析工具软件；●较强的人际沟通、协调能力，具有良好的口头和书面表达能力；●主动性强，能够快速学习和适应新业务，有较强的责任心，有团队协作精神。
京东商城,https://www.liepin.com/job/1923330697.shtml,采销数据分析,北京,10000-20000,经验不限,互联网/移动互联网/电子商务,10000人以上,职责描述：1、通过业务分析指标体系对核心经营指标、异常数据进行监控，对业务异常指标进行预警和解读。2、有前瞻性的分析视角，通过业务数据分析，为管理层决策、业务运营策略提供分析支持。3、针对流量、用户提升给出整套数据解决方案，包含目标人群的选择、营销策略的匹配、运营数据的监测以及效果评估等，形成全面覆盖的数据方案。结合业务特点，通过数据分析和用户洞察，为运营、营销、采销选品提供策略支持。任职要求：1、重点大学本科学历以上，统计学、应用数学等相关专业，熟练掌握SQL、EXCEL等工具；2、电商、调研、咨询行业中拥有零售业研究、消费者研究、运营及营销、用户数据挖掘经验者，以及大型零售企业中从事用户数据分析者优先；3、较强的逻辑思维和业务理解能力，具备沟通协作和团队精神；4、较强的内驱力和抗压能力、以结果为导向。逻辑严谨，责任心强，勇于承担工作压力。
京东商城,https://www.liepin.com/job/1922144865.shtml,数据分析岗,北京,15000-30000,经验不限,互联网/移动互联网/电子商务,10000人以上,职责描述：1、通过业务分析指标体系对核心指标、异常数据进行监控，对业务异常指标进行预警和解读；2、通过数据需求的整合，归纳总结出可产品化的数据需求，推动数据产品可视化；3、通过业务诊断，为业务优化提供建议，形成可落地的业务增长解决方案，同时能通过数据产品端的优化，提升业务效率；4、同公司数据部门对接合作，推进优化现有的行业相关的数据产品任职要求：1、本科以上学历2、财会或相关财务经验优先3、对数据有一定敏感性4、熟练使用excel等办公软件5、工作细心，具有一定抗压能力
车好多集团,https://www.liepin.com/job/1922067387.shtml,业务数据分析专家,北京,面议,5-10年,,10000人以上,工作职责：1.对接业务线，梳理需求，获取数据，分析数据，诊断问题，提出建议；2.开发、维护日常数据报表，按需编写专题分析报告；3.与相关团队协作进行数据建模工作，推动业务数据化运营。职位要求：1.统计学、数学、计算机相关专业的本科及以上学历，3年以上数据分析相关工作经验；2.有数据运营、经营分析等经验，互联网工作背景优先；3.对数据敏感，能够快速发现数据变化和隐藏问题。4.熟练SQL，能够独立撰写分析报告。
跟谁学,https://www.liepin.com/job/1922041693.shtml,运营数据分析师,北京,8000-12000,1-3年,,5000-10000人,职位描述1.结合业务目标和现状，完善业务线核心指标体系，进行阶段目标管理及异常管控2.对业务关键点进行诊断、分析，输出结论并制定针对性运莒策略3.完成所在部门的报表和数据提取需求，跟踪分析日、周、月数据变化4.在理解业务本质和目标的基础上，对业务长期发展提供決策依据和提出建议任职要求1.1年以上工作经验，统计学相关专业优先；2.较强的数据敏感度，良好的逻辑思维能力3.严谨的思维逻辑、数理分析，高强度的抗压能力和沟通能力4.较强的数据提取和处理能力，掌握Hive、SQL等提取方法，熟练使用excl进行数据分析：
清控紫荆,https://www.liepin.com/job/1921430711.shtml,数据分析工程师,北京,25000-30000,3-5年,教育/培训/学术/科研/院校,50-99人,"职责描述：1)基于对业务深入全面了解，抽象业务核心逻辑，梳理和设计数据指标体系，建立数据分析模型，输出符合业务需求的数据分析框架和分析报告，辅助业务决策；2)研究行业趋势和竞品信息，分析用户诉求的变化趋势，通过多维度的分析诊断业务问题，发现风险，挖掘机会点，为业务提供优化建议；3)将数据分析思路和框架沉淀为数据产品解决方案，策划数据产品并推动落地，提升各团队的数据化和智能化程度；4)参与大型学习平台数据可视化系统设计与开发。任职要求：1)本科及以上学历，计算机软件或相关专业;2)3年及以上数据开发和分析工作经验；3)熟悉数据库、数据仓库，有海量数据处理经验，熟练使用mysql4)有扎实的编程能力和坚实的工程能力，熟悉Hadoop,Hive，Spark等;5)精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力；6)熟悉基本的机器学习算法，如回归、决策树、SVM基本的概率模型等，有实践经验优先;7)对数据敏感，善于从数据中发现疑点。"
北京大地盛业房地产土地评估有限公司,https://www.liepin.com/job/1918407757.shtml,房产行业数据分析师,北京,8000-10000,3-5年,房产开发,100-499人,岗位职责：1、收集并整理宏观经济政策、房地产市场信息，撰写房地产市场行业策略分析报告；2、收集土地市场信息和土地成交数据，综合分析并撰写土地市场分析报告；3、收集编报房地产市场统计数据，综合分析并撰写房地产市场分析报告。岗位条件：1、房地产相关专业本科以上学历；2、有较强的房地产市场的分析能力，数据分析能力和需求分析能力；3、掌握常规定量、定性分析理论和方法，有较强的文字表达能力；4、有2年以上大型咨询机构房地产调研经验或数据分析工作经验者优先。汇报关系：向所在部门[联系人已脱敏]完善的薪酬福利待遇：职级工资+补助+绩效工资+项目奖金+年终奖+各项福利（六险一金，补充医保，公益基金，单身宿舍，法定节假日、年假、交通补助、午餐补助、通讯补助、生日贺礼、贺仪奠仪、证书补贴、过节费、购物卡、员工体检、周年庆出游、长期服务员工奖金、部门活动经费等）
谱尼测试科技,https://www.liepin.com/job/1920966155.shtml,经营数据分析,北京,15000-30000,5-10年,检测/认证,5000-10000人,职责描述：岗位职责：1、运用数据分析工具对业务数据进行分析和研究，为运营及销售提供运营数据和报表，并对内容建设提供指导性意见；2、日常数据监控，跟踪并处理异常数据，并推动问题解的解决；3、日常报表输出（包括日报、周报、月报），建立规范的数据分析报表；4、负责分析各类数据并针对各类问题提出解决方案；5、对专业的数据分析及做好竞争对手数据的采集、统计、评估与分析；6、完成上级交代的其他相关任务。任职要求：1、计算机、统计学、数学等相关专业，大专及以上学历，1年以上数据分析相关工作经验；2、对业务逻辑敏感，具备良好的逻辑分析能力、组织沟通能力和团队精神；3、精通Excel、PPT、WORD等办公软件，具有专业的数据分析能力，较强逻辑推理能力，以及书面和口头表达能力；4、具有很强的团队意识、较强的执行能力，有诚信、愿意分享和承担责任；5、为人踏实、细心，具备较强的逻辑分析能力、以及对事物的敏锐洞察能力。任职要求：
人民在线网络北京,https://www.liepin.com/job/1920424969.shtml,数据分析师,北京,8000-10000,1-3年,互联网/移动互联网/电子商务,100-499人,岗位职责：1、负责公司媒体资源库的管理，包括媒体资源的收集、整理、分析、录入、审核及检查更新；2、协助采集技术人员进行采集模板配置、数据评测、数据监控、数据异常分析，并根据分析结果提出优化建议，实现数据优化升级；3、整理采集数据与媒体清单，提供对内、对外的数据分析与媒体清单资料；4、负责舆情项目的信息源需求分析，根据客户需求完善媒体数据范围；5、优化媒体分类，结合业界观点和媒体发展趋势，为长期业务发展方向提供战略层面的意见和建议。岗位要求：1、本科以上学历，信息管理、新闻传播、统计学相关专业，具有互联网企业或舆情行业2年以上相关经验者优先，条件合适者可放宽；2、擅长信息收集、数据处理，逻辑性强，具有敏税的数据分析能力；3、具备良好的心理素质，有强烈的责任心，善于沟通与协作，勤奋、踏实，工作细致认真，能快速响应业务、政策、产品迭代需求，并积极推进多个项目的进程；4、能够不厌其烦持续做好既定工作，有较强的自我驱动能力，有良好的团队合作精神。5、熟悉掌握excel函数公式使用；熟悉数据库语言（SQL），有数据分析、清洗和建模经验者优先。
上海摹汐智能科技有限公司,https://www.liepin.com/job/1915676382.shtml,HR高级总监（人力数据分析方向）,北京,35000-45000,5-10年,互联网/移动互联网/电子商务,50-99人,国内知名美股上市企业职责描述：1、结合公司业务发展和人力资源规划，支持重点项目运营及落地，并提供数据支持和建议；2、定期输出人力数据分析报告，发现[联系人已脱敏]，提出改进意见，不断提高公司人力ROI；3、对接人力相关系统开发与运营，根据公司业务发展与人力需求变更，不断优化相应系统；4、梳理并优化现有数据分析的内容、流程和机制。职位要求:1、本科及以上学历，人力资源管理、统计学、信息管理系统专业优先；2、5年以上数据工作经验；3、极强的保密意识和良好的职业道德；4、具备专业的数据处理和分析能力，精通数据分析工具，如excel、spss、R等。
GBG,https://www.liepin.com/job/1918110181.shtml,数据分析,北京,15000-20000,5-10年,IT服务/系统集成,10000人以上,【岗位职责】1.构建全面的、准确的、能反映保险运营情况的指标体系，并基于监控指标体系，提供反应产品和运营状况的分析模型；2.梳理底层业务数据，寻找数据相联特征，同时可深入理解业务的方向，基于业务、财务等关键信息开展深入数据挖掘及分析，撰写分析报告，为相关部门提供决策支持；3.通过海量数据分析挖掘用户特征、行为轨迹、变动趋势等，同时根据挖掘结果搭建用户画像系统；4.完成领导布置的其他工作。【任职资格】1.本科及以上学历，统计学、数学、信息管理、社会学等相关专业；2.具有5年以上的数据挖掘工作经验，金融行业或互联网行业相关工作经验优先；3.熟悉互联网数据采集，具备大数据处理能力，熟练使用excel、SPSS等统计工具进行数据挖掘，有语义分析建模和模型应用经验优先考虑；4.具有良好的数据敏感度及较强的学习能力，逻辑思维清晰，能够从大量数据中挖掘出未知的、具有价值的信息。
云迹科技,https://www.liepin.com/job/1915761326.shtml,数据分析,北京,12000-15000,3-5年,电子技术/半导体/集成电路,100-499人,岗位职责：1，根据业务发展情况，结合外部市场，搭建业务经营分析框架及指标体系并不断迭代优化，建立经营报表模板（如日周月报），根据业务发展持续优化并发现业务增长点；2，对数据的分析总结，提炼出可数据化的结论，更好的指导后期的运营工作；3，通过对各种数据分析、调研等方法，提出解决方案并推进实现，实现运营能力的提升；4，跟踪最新的行业竞品发展趋势，输出业务洞察和行业分析，跨部门配合策略的制定和落地。任职要求:1，数学、统计学、计算机等相关专业本科或以上学历，有大型电商行业数据分析经验者优先；2，逻辑思维能力较强，数字、数据的敏感度高，对行业变化有很好的洞察力；3，具有良好的团队协作能力、语言表达能力，客观严谨的工作态度；4，主动性强，有较强的责任心，积极向上的工作态度。
爱奇艺,https://www.liepin.com/job/1929155645.shtml,数据分析经理--3262,北京,30000-50000,经验不限,,5000-10000人,工作职责：1、主动发现数据助力业务的机会，建立合理的数据模型与指标体系，商业嗅觉灵敏，善于沟通，能够深入了解业务、挖掘业务问题和痛点；2、对重点模块及业务发展，展开深入研究分析，用数据驱动洞察业务增长点；3、跟踪现有业务发展态势，结合行业发展和数据分析提供策略建议，通过专题分析为业务决策、运营策略提供数据支持；4、团队管理工作，结合工作经验沉淀出合理的工作方法，完成团队任务。任职要求：1、统计、数学、经济等相关专业本科以上学历，具有5年以上互联网数据分析、市场研究工作经验；2、善于建立经济模型，思考和测算商业逻辑的合理性，数据分析能力扎实，熟悉常用的数据统计和分析方法；3、优秀的沟通能力和业务解读能力，快速学习，逻辑思维严谨、性格开朗、工作积极主动，责任心强；4、较强的excel、PPT使用能力，会SQL、R、SPSS等数据工具优先，有管理经验优先。温馨提示：如果7天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。
爱奇艺,https://www.liepin.com/job/1929066371.shtml,海外-数据分析师（北京）--3306,北京,25000-50000,经验不限,,5000-10000人,工作职责：1、负责海外用户运营分析体系建设，包括不限于用户标签体系、推广渠道质量评估体系等；2、负责海外用户增长相关数据分析，针对全生命周期的用户行为、特征、商业价值等分析工作；3、负责海外会员运营数据分析，包括新增用户、续费用户等数据分析，以促进会员业务的稳步增长。任职要求：1、本科及以上学历，计算机、统计等相关专业；2、熟练使用SQL，掌握和运用一种统计软件（SAS、SPSS、R等），具有数据可视化经验；3、独立负责过完整的数据分析项目，对业务发展具有明确、可量化的价值输出与优化增长实例；4、具有海外留学或海外工作经验者优先，英文能力或小语种能力者优先；5、诚实正直、责任心强，出色的执行能力，能承受较大的工作压力；6、对泛娱乐产业、内容舆情营销、视频行业发展趋势具有一定认知。温馨提醒：如果7天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。
字节跳动,https://www.liepin.com/job/1922070069.shtml,EA数据平台-数据分析师,北京,面议,5-10年,,10000人以上,"工作职责：1、负责运营业务的数据建模及业务分析工作，对各类分析任务中发现的问题，进行跟踪、定位、分析工作；2、根据业务发展趋势，定期做运营数据分析，从经营纬度、产品纬度、客户纬度对整体的业务进行分析，及时发现问题进行预警，并提出解决办法；3、对部门现有业务数据进行梳理汇总和跟踪监控，建立日常跟踪监控体系，及时敏锐的发现业务数据变化趋势；4、对业务中存在的问题点、困难点，给出数据支持、分析报告建议、问题解决方案；对重要节点或特殊节点业务消耗的变化进行专门的研究并形成分析报告；5、构建各种分析和预测模型，通过跟踪和监控重点数据,发现潜在的缺陷与机会,为业务决策提供数据支撑。任职要求：1、统招本科及以上学历；2、3年以上电商或互联网数据分析经验，数据化运营经验，互联网广告等相关经验为加分项；3、良好的数据敏感度，能从海量数据中提炼核心结果，有丰富的数据挖掘，信息采集整理，分析能力；4、熟练独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题；5、熟练使用tableau或其它数据分析工具优先；6、有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目，有较强的逻辑思维能力及抗压能力。"
